COD.MUN|MUNICIPI|DTE.|SECCIÓ|SUB.|MESA|COMPREN ELS ELECTORS|LOCALS EN QUE SE CELEBRA LA VOTACIÓ|DIRECCIÓ
08169|PRAT DE LLOBREGAT (EL)|03|009||A|A K|INSTITUT BALDIRI GUILERA|C MESTRE VIGO I GARRETA NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|03|009||B|L Z|INSTITUT BALDIRI GUILERA|C MESTRE VIGO I GARRETA NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|03|010||A|A K|INSTITUT BALDIRI GUILERA|C MESTRE VIGO I GARRETA NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|03|010||B|L Z|INSTITUT BALDIRI GUILERA|C MESTRE VIGO I GARRETA NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|03|011||U|A Z|ESCOLA RAMON LLULL|AV POMPEU FABRA NUM: 36,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|03|012||U|A Z|ESCOLA RAMON LLULL|AV POMPEU FABRA NUM: 36,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|03|013||U|A Z|ESCOLA RAMON LLULL|AV POMPEU FABRA NUM: 36,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|001||U|A Z|ESCOLA EDUCACIÓ ESPECIAL CAN RIGOL|C RIBES DE FRESER NUM: 18,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|002||A|A K|ESCOLA JAUME BALMES|C RIU EBRE NUM: 2,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|002||B|L Z|ESCOLA JAUME BALMES|C RIU EBRE NUM: 2,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|003||A|A K|ESCOLA JAUME BALMES|C RIU EBRE NUM: 2,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|003||B|L Z|ESCOLA JAUME BALMES|C RIU EBRE NUM: 2,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|004||U|A Z|APSA (AIGÜES DEL PRAT, S.A.)|PL AIGUA (DE L') NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|005||A|A K|APSA (AIGÜES DEL PRAT, S.A.)|PL AIGUA (DE L') NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|005||B|L Z|APSA (AIGÜES DEL PRAT, S.A.)|PL AIGUA (DE L') NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|04|006||U|A Z|APSA (AIGÜES DEL PRAT, S.A.)|PL AIGUA (DE L') NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|001||A|A K|ESCOLA BERNAT METGE|C JAUME CASANOVAS NUM: 171,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|001||B|L Z|ESCOLA BERNAT METGE|C JAUME CASANOVAS NUM: 171,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|002||A|A K|ESCOLA JACINT VERDAGUER|C FRANCESC BALCELLS NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|002||B|L Z|ESCOLA JACINT VERDAGUER|C FRANCESC BALCELLS NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|003||A|A K|ESCOLA JACINT VERDAGUER|C FRANCESC BALCELLS NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|003||B|L Z|ESCOLA JACINT VERDAGUER|C FRANCESC BALCELLS NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|004||A|A K|CENTRE CÍVIC JARDINS DE LA PAU|JARD PAU (LA) NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|004||B|L Z|CENTRE CÍVIC JARDINS DE LA PAU|JARD PAU (LA) NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|005||A|A K|ESCOLA JACINT VERDAGUER|C FRANCESC BALCELLS NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|005||B|L Z|ESCOLA JACINT VERDAGUER|C FRANCESC BALCELLS NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|006||A|A K|ESCOLA JACINT VERDAGUER|C FRANCESC BALCELLS NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|006||B|L Z|ESCOLA JACINT VERDAGUER|C FRANCESC BALCELLS NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|007||A|A K|ESCOLA BERNAT METGE|C JAUME CASANOVAS NUM: 171,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|007||B|L Z|ESCOLA BERNAT METGE|C JAUME CASANOVAS NUM: 171,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|008||A|A K|CENTRE CÍVIC JARDINS DE LA PAU|JARD PAU (LA) NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|008||B|L Z|CENTRE CÍVIC JARDINS DE LA PAU|JARD PAU (LA) NUM: 1,08820 PRAT DE LLOBREGAT (EL)
08169|PRAT DE LLOBREGAT (EL)|05|009||U|A Z|ESCOLA BRESSOL EL CABUSSET|C MUSIC BLAI CARMONA NUM: 4,08820 PRAT DE LLOBREGAT (EL)
08170|PRATS DE REI (ELS)|01|001||U|A Z|CASA DE CULTURA US POLIVALENT|C RAVALET NUM: 31,08281 PRATS DE REI (ELS)
08171|PRATS DE LLUÇANÈS|01|00|1|A|A K|AJUNTAMENT VELL (BAIXOS)|PL CAN CLAUS (DE) NUM: 1 A,08513 PRATS DE LLUÇANÈS
08171|PRATS DE LLUÇANÈS|01|00|1|B|L Z|AJUNTAMENT VELL (BAIXOS)|PL CAN CLAUS (DE) NUM: 1 A,08513 PRATS DE LLUÇANÈS
08171|PRATS DE LLUÇANÈS|01|00|2|A|A K|AJUNTAMENT VELL (BAIXOS)|PL CAN CLAUS (DE) NUM: 1 B,08513 PRATS DE LLUÇANÈS
08171|PRATS DE LLUÇANÈS|01|00|2|B|L Z|AJUNTAMENT VELL (BAIXOS)|PL CAN CLAUS (DE) NUM: 1 B,08513 PRATS DE LLUÇANÈS
08172|PREMIÀ DE MAR|01|001||A|A K|COL.LEGI LA SALLE|C ABAT OLIBA NUM: 17,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|01|001||B|L Z|COL.LEGI LA SALLE|C ABAT OLIBA NUM: 17,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|01|002||A|A K|COL.LEGI SANTA TECLA|C TORRAS I BAGES NUM: 16,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|01|002||B|L Z|COL.LEGI SANTA TECLA|C TORRAS I BAGES NUM: 16,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|01|003||A|A K|ESCOLA BRESSOL MUNICIPAL|C PLAÇA NUM: 87,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|01|003||B|L Z|ESCOLA BRESSOL MUNICIPAL|C PLAÇA NUM: 87,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|02|001||A|A K|COL.LEGI LA LIO|C JOAN PRIM NUM: 30,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|02|001||B|L Z|COL.LEGI LA LIO|C JOAN PRIM NUM: 30,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|02|002||A|A K|COL.LEGI GRAN VIA|C GRAN VIA DE LLUIS COMPANYS NUM: 173,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|02|002||B|L Z|COL.LEGI GRAN VIA|C GRAN VIA DE LLUIS COMPANYS NUM: 173,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|02|003||A|A K|POLIESPORTIU VORAMAR|C RIERA DE PREMIA NUM: 68,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|02|003||B|L Z|POLIESPORTIU VORAMAR|C RIERA DE PREMIA NUM: 68,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|02|004||A|A K|POLIESPORTIU VORAMAR|C RIERA DE PREMIA NUM: 68,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|02|004||B|L Z|POLIESPORTIU VORAMAR|C RIERA DE PREMIA NUM: 68,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|001||A|A K|COL.LEGI LA LIO|C JOAN PRIM NUM: 30,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|001||B|L Z|COL.LEGI LA LIO|C JOAN PRIM NUM: 30,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|002||A|A K|COL.LEGI LA LIO|C JOAN PRIM NUM: 30,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|002||B|L Z|COL.LEGI LA LIO|C JOAN PRIM NUM: 30,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|003||U|A Z|COL.LEGI DOFI|C MOSSEN JACINT VERDAGUER NUM: 99,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|004||A|A K|COL.LEGI SANT CRISTOFOL|C NURIA NUM: 61,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|004||B|L Z|COL.LEGI SANT CRISTOFOL|C NURIA NUM: 61,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|005||U|A Z|BIBLIOTECA MUNICIPAL MARTI ROSSELLO I LLOVERAS|CTRA VILASSAR DE DALT NUM: 100,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|006||A|A K|INSTITUT PREMIA DE MAR|C RAFAEL DE CASANOVA S/N,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|006||B|L Z|INSTITUT PREMIA DE MAR|C RAFAEL DE CASANOVA S/N,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|007||U|A Z|BIBLIOTECA MUNICIPAL MARTI ROSSELLO I LLOVERAS|CTRA VILASSAR DE DALT NUM: 100,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|008||U|A Z|BIBLIOTECA MUNICIPAL MARTI ROSSELLO I LLOVERAS|CTRA VILASSAR DE DALT NUM: 100,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|009||A|A K|INSTITUT PREMIA DE MAR|C RAFAEL DE CASANOVA S/N,08330 PREMIÀ DE MAR
08172|PREMIÀ DE MAR|03|009||B|L Z|INSTITUT PREMIA DE MAR|C RAFAEL DE CASANOVA S/N,08330 PREMIÀ DE MAR
08174|PUIGDÀLBER|01|001||U|A Z|AUDITORI MUNICIPAL|PL VILA (LA) NUM: 1,08797 PUIGDÀLBER
08175|PUIG-REIG|01|001||A|A F|ESCUELAS P. ALFRED MATA|C PAU CASALS NUM: 4,08692 PUIG-REIG
08175|PUIG-REIG|01|001||B|G O|ESCUELAS P. ALFRED MATA|C PAU CASALS NUM: 4,08692 PUIG-REIG
08175|PUIG-REIG|01|001||C|P Z|ESCUELAS P. ALFRED MATA|C PAU CASALS NUM: 4,08692 PUIG-REIG
08175|PUIG-REIG|01|002||A|A K|ESCUELAS PARROQUIALES ANUNCIATA|C MOSSÈN ANSELM COLL NUM: 13,08692 PUIG-REIG
08175|PUIG-REIG|01|002||B|L Z|ESCUELAS PARROQUIALES ANUNCIATA|C MOSSÈN ANSELM COLL NUM: 13,08692 PUIG-REIG
08175|PUIG-REIG|02|001|01|A|A Z|CASA SAYOS|CTRA CARRETERA NUM: 10,CAL MARÇAL 08692 PUIG-REIG
08175|PUIG-REIG|02|001|02|B|A Z|BIBLIOTECA AMETLLA DE MEROLA|PLAÇA TEATRE (DEL) S/N,AMETLLA DE MEROLA (LA) 08672 PUIG-REIG
08176|PUJALT|01|001||U|A Z|ESCUELAS|CALLE CARRETERA S/N,08282 PUJALT
08177|QUAR (LA)|01|001||U|A Z|NOU LOCAL POLIVALENT|. LOCAL POLIVALENT S/N,08619 QUAR (LA)
08178|RAJADELL|01|001||U|A Z|EDIFICIO DEL AYUNTAMIENTO|C MAJOR NUM: 5,08256 RAJADELL
08179|RELLINARS|01|001||U|A Z|CASAL DE CULTURA L'ESCOLA|PL AJUNTAMENT S/N,08299 RELLINARS
08180|RIPOLLET|01|001||A|A K|CEIP PINETONS|AV CATALUNYA (DE) NUM: 16,08291 RIPOLLET
08180|RIPOLLET|01|001||B|L Z|CEIP PINETONS|AV CATALUNYA (DE) NUM: 16,08291 RIPOLLET
08180|RIPOLLET|01|002||A|A K|CEIP ANSELM CLAVE|C/ AFORES (DELS) NUM: 32,08291 RIPOLLET
08180|RIPOLLET|01|002||B|L Z|CEIP ANSELM CLAVE|C/ AFORES (DELS) NUM: 32,08291 RIPOLLET
08180|RIPOLLET|01|003||A|A K|CEIP ANSELM CLAVE|C/ AFORES (DELS) NUM: 32,08291 RIPOLLET
08180|RIPOLLET|01|003||B|L Z|CEIP ANSELM CLAVE|C/ AFORES (DELS) NUM: 32,08291 RIPOLLET
08180|RIPOLLET|01|004||A|A K|CEIP ANSELM CLAVE|C/ AFORES (DELS) NUM: 32,08291 RIPOLLET
08180|RIPOLLET|01|004||B|L Z|CEIP ANSELM CLAVE|C/ AFORES (DELS) NUM: 32,08291 RIPOLLET
08180|RIPOLLET|01|005||A|A K|CEIP ESCURSELL|CTRA ESTACIO (DE L') S/N,08291 RIPOLLET
08180|RIPOLLET|01|005||B|L Z|CEIP ESCURSELL|CTRA ESTACIO (DE L') S/N,08291 RIPOLLET
08180|RIPOLLET|01|006||A|A K|CEIP ESCURSELL|CTRA ESTACIO (DE L') S/N,08291 RIPOLLET
08180|RIPOLLET|01|006||B|L Z|CEIP ESCURSELL|CTRA ESTACIO (DE L') S/N,08291 RIPOLLET
08180|RIPOLLET|01|007||A|A K|CASAL DEL PONT VELL|C/ NTRA. SRA. DELS ANGELS NUM: 15,08291 RIPOLLET
08180|RIPOLLET|01|007||B|L Z|CASAL DEL PONT VELL|C/ NTRA. SRA. DELS ANGELS NUM: 15,08291 RIPOLLET
08180|RIPOLLET|01|008||A|A F|CEIP TIANA|C/ VERGE DE MONTSERRAT NUM: 25,08291 RIPOLLET
08180|RIPOLLET|01|008||B|G Ñ|CEIP TIANA|C/ VERGE DE MONTSERRAT NUM: 25,08291 RIPOLLET
08180|RIPOLLET|01|008||C|O Z|CEIP TIANA|C/ VERGE DE MONTSERRAT NUM: 25,08291 RIPOLLET
08180|RIPOLLET|01|009||A|A K|CEIP GASSO I VIDAL|C/ ROCABRUNA NUM: 1,08291 RIPOLLET
08180|RIPOLLET|01|009||B|L Z|CEIP GASSO I VIDAL|C/ ROCABRUNA NUM: 1,08291 RIPOLLET
08180|RIPOLLET|01|010||A|A K|CEIP JOSEP MARIA GINESTA|C/ PUIGMAL NUM: 59,08291 RIPOLLET
08180|RIPOLLET|01|010||B|L Z|CEIP JOSEP MARIA GINESTA|C/ PUIGMAL NUM: 59,08291 RIPOLLET
08180|RIPOLLET|01|011||A|A K|CEIP JOSEP MARIA GINESTA|C/ PUIGMAL NUM: 59,08291 RIPOLLET
08180|RIPOLLET|01|011||B|L Z|CEIP JOSEP MARIA GINESTA|C/ PUIGMAL NUM: 59,08291 RIPOLLET
08180|RIPOLLET|01|012||A|A K|CEIP JOSEP MARIA GINESTA|C/ PUIGMAL NUM: 59,08291 RIPOLLET
08180|RIPOLLET|01|012||B|L Z|CEIP JOSEP MARIA GINESTA|C/ PUIGMAL NUM: 59,08291 RIPOLLET
08180|RIPOLLET|01|013||A|A K|CEIP PINETONS|AV CATALUNYA (DE) NUM: 16,08291 RIPOLLET
08180|RIPOLLET|01|013||B|L Z|CEIP PINETONS|AV CATALUNYA (DE) NUM: 16,08291 RIPOLLET
08180|RIPOLLET|02|001||A|A K|CEIP GASSO I VIDAL|C/ ROCABRUNA NUM: 1,08291 RIPOLLET
08180|RIPOLLET|02|001||B|L Z|CEIP GASSO I VIDAL|C/ ROCABRUNA NUM: 1,08291 RIPOLLET
08180|RIPOLLET|02|002||A|A K|CEIP GASSO I VIDAL|C/ ROCABRUNA NUM: 1,08291 RIPOLLET
08180|RIPOLLET|02|002||B|L Z|CEIP GASSO I VIDAL|C/ ROCABRUNA NUM: 1,08291 RIPOLLET
08180|RIPOLLET|02|003||A|A G|CEIP MARTINET|C/ SANT JAUME NUM: 30,08291 RIPOLLET
08180|RIPOLLET|02|003||B|H P|CEIP MARTINET|C/ SANT JAUME NUM: 30,08291 RIPOLLET
08180|RIPOLLET|02|003||C|Q Z|CEIP MARTINET|C/ SANT JAUME NUM: 30,08291 RIPOLLET
08180|RIPOLLET|02|004||A|A K|CASAL D'AVIS|C/ CALVARI NUM: 90,08291 RIPOLLET
08180|RIPOLLET|02|004||B|L Z|CASAL D'AVIS|C/ CALVARI NUM: 90,08291 RIPOLLET
08180|RIPOLLET|02|005||A|A K|CASAL D'AVIS|C/ CALVARI NUM: 90,08291 RIPOLLET
08180|RIPOLLET|02|005||B|L Z|CASAL D'AVIS|C/ CALVARI NUM: 90,08291 RIPOLLET
08180|RIPOLLET|02|006||A|A K|CEIP MARTINET|C/ SANT JAUME NUM: 30,08291 RIPOLLET
08180|RIPOLLET|02|006||B|L Z|CEIP MARTINET|C/ SANT JAUME NUM: 30,08291 RIPOLLET
08180|RIPOLLET|02|007||A|A K|CEIP MARTINET|C/ SANT JAUME NUM: 30,08291 RIPOLLET
08180|RIPOLLET|02|007||B|L Z|CEIP MARTINET|C/ SANT JAUME NUM: 30,08291 RIPOLLET
08181|ROCA DEL VALLÈS (LA)|01|001||A|A K|CENTRE CIVIC DE SANTA AGNES DE MALANYANES|C JAUME CUYÀS (DE) NUM: 8,SANTA AGNÈS DE MALANYANES 08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|001||B|L Z|CENTRE CIVIC DE SANTA AGNES DE MALANYANES|C JAUME CUYÀS (DE) NUM: 8,SANTA AGNÈS DE MALANYANES 08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|002||U|A Z|IES LA ROCA|PL SANT JORDI S/N,08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|003||A|A F|CENTRO CULTURAL LA TORRETA|C SANTIAGO RAMÓN Y CAJAL (DE) S/N,TORRETA (LA) 08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|003||B|G O|CENTRO CULTURAL LA TORRETA|C SANTIAGO RAMÓN Y CAJAL (DE) S/N,TORRETA (LA) 08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|003||C|P Z|CENTRO CULTURAL LA TORRETA|C SANTIAGO RAMÓN Y CAJAL (DE) S/N,TORRETA (LA) 08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|004||A|A K|IES LA ROCA|PL SANT JORDI S/N,08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|004||B|L Z|IES LA ROCA|PL SANT JORDI S/N,08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|005||A|A F|CENTRE CULTURAL LA ROCA|C LOPE DE VEGA NUM: 4,08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|005||B|G O|CENTRE CULTURAL LA ROCA|C LOPE DE VEGA NUM: 4,08430 ROCA DEL VALLÈS (LA)
08181|ROCA DEL VALLÈS (LA)|01|005||C|P Z|CENTRE CULTURAL LA ROCA|C LOPE DE VEGA NUM: 4,08430 ROCA DEL VALLÈS (LA)
08182|PONT DE VILOMARA I ROCAFORT (EL|)01|001||A|A F|CENTRE CIVIC MUNICIPAL|C SANT PERE REGALAT NUM: 18,PONT DE VILOMARA (EL) 08254 PONT DE VILOMARA I ROCAFORT (EL)
08182|PONT DE VILOMARA I ROCAFORT (EL|)01|001||B|G M|CENTRE CIVIC MUNICIPAL|C SANT PERE REGALAT NUM: 18,PONT DE VILOMARA (EL) 08254 PONT DE VILOMARA I ROCAFORT (EL)
08182|PONT DE VILOMARA I ROCAFORT (EL|)01|001||C|N Z|CENTRE CIVIC MUNICIPAL|C SANT PERE REGALAT NUM: 18,PONT DE VILOMARA (EL) 08254 PONT DE VILOMARA I ROCAFORT (EL)
08183|RODA DE TER|01|001||A|A K|VESTÍBUL TEATRE ELISEU|C BAC DE RODA NUM: 1 B,08510 RODA DE TER
08183|RODA DE TER|01|001||B|L Z|VESTÍBUL TEATRE ELISEU|C BAC DE RODA NUM: 1 B,08510 RODA DE TER
08183|RODA DE TER|01|002||A|A K|ESCOLA EMILI TEIXIDOR|AV TECLA SALA NUM: 31,08510 RODA DE TER
08183|RODA DE TER|01|002||B|L Z|ESCOLA EMILI TEIXIDOR|AV TECLA SALA NUM: 31,08510 RODA DE TER
08183|RODA DE TER|01|003||A|A K|LLAR D'INFANTS MUNCIPAL|C BONAMIC S/N,08510 RODA DE TER
08183|RODA DE TER|01|003||B|L Z|LLAR D'INFANTS MUNCIPAL|C BONAMIC S/N,08510 RODA DE TER
08183|RODA DE TER|02|001||U|A Z|MARE DE DEU DEL SOL DEL PONT|C ESCOLES NUM: 2,08510 RODA DE TER
08184|RUBÍ|01|001||A|A K|ESCOLA RAMON LLULL|AV FLORS S/N,08191 RUBÍ
08184|RUBÍ|01|001||B|L Z|ESCOLA RAMON LLULL|AV FLORS S/N,08191 RUBÍ
08184|RUBÍ|01|002||A|A K|CENTRE CIVIC CAN FATJO|AV CASTELLBISBAL NUM: 31,08191 RUBÍ
08184|RUBÍ|01|002||B|L Z|CENTRE CIVIC CAN FATJO|AV CASTELLBISBAL NUM: 31,08191 RUBÍ
08184|RUBÍ|01|003||A|A K|ESCOLA RAMON LLULL|AV FLORS S/N,08191 RUBÍ
08184|RUBÍ|01|003||B|L Z|ESCOLA RAMON LLULL|AV FLORS S/N,08191 RUBÍ
08184|RUBÍ|01|004||A|A K|ESCOLA RIVO RUBEO|C GRACIA NUM: 32,08191 RUBÍ
08184|RUBÍ|01|004||B|L Z|ESCOLA RIVO RUBEO|C GRACIA NUM: 32,08191 RUBÍ
08184|RUBÍ|02|001||A|A F|ESCOLA BRESSOL SOL SOLET-ZONA ESCARDIVOL|C JOAQUIM BLUME NUM: 28,08191 RUBÍ
08184|RUBÍ|02|001||B|G M|ESCOLA BRESSOL SOL SOLET-ZONA ESCARDIVOL|C JOAQUIM BLUME NUM: 28,08191 RUBÍ
08184|RUBÍ|02|001||C|N Z|ESCOLA BRESSOL SOL SOLET-ZONA ESCARDIVOL|C JOAQUIM BLUME NUM: 28,08191 RUBÍ
08184|RUBÍ|02|003||A|A K|ESCOLA JOAN MARAGALL|CTRA RUBI A ULLASTRELL NUM: 133,08191 RUBÍ
08184|RUBÍ|02|003||B|L Z|ESCOLA JOAN MARAGALL|CTRA RUBI A ULLASTRELL NUM: 133,08191 RUBÍ
08184|RUBÍ|02|004||A|A K|ESCOLA BRESSOL SOL SOLET-ZONA ESCARDIVOL|C JOAQUIM BLUME NUM: 28,08191 RUBÍ
08184|RUBÍ|02|004||B|L Z|ESCOLA BRESSOL SOL SOLET-ZONA ESCARDIVOL|C JOAQUIM BLUME NUM: 28,08191 RUBÍ
08184|RUBÍ|02|005||U|A Z|ESCOLA JOAN MARAGALL|CTRA RUBI A ULLASTRELL NUM: 133,08191 RUBÍ
08184|RUBÍ|02|006||A|A K|ESCOLA JOAN MARAGALL|CTRA RUBI A ULLASTRELL NUM: 133,08191 RUBÍ
08184|RUBÍ|02|006||B|L Z|ESCOLA JOAN MARAGALL|CTRA RUBI A ULLASTRELL NUM: 133,08191 RUBÍ
08184|RUBÍ|03|001||A|A K|ESCOLA TORRE DE LA LLEBRE|AV MASSANA NUM: 16,08191 RUBÍ
08184|RUBÍ|03|001||B|L Z|ESCOLA TORRE DE LA LLEBRE|AV MASSANA NUM: 16,08191 RUBÍ
08184|RUBÍ|03|003||A|A K|ESCOLA MARIA MONTESSORI|C MONTURIOL NUM: 53,08191 RUBÍ
08184|RUBÍ|03|003||B|L Z|ESCOLA MARIA MONTESSORI|C MONTURIOL NUM: 53,08191 RUBÍ
08184|RUBÍ|03|004||A|A K|ESCOLA MARIA MONTESSORI|C MONTURIOL NUM: 53,08191 RUBÍ
08184|RUBÍ|03|004||B|L Z|ESCOLA MARIA MONTESSORI|C MONTURIOL NUM: 53,08191 RUBÍ
08184|RUBÍ|03|005||A|A K|SERVEI DE REHABILITACIÓ COMUNITÀRIA|C PITAGORAS NUM: 4,08191 RUBÍ
08184|RUBÍ|03|005||B|L Z|SERVEI DE REHABILITACIÓ COMUNITÀRIA|C PITAGORAS NUM: 4,08191 RUBÍ
08184|RUBÍ|03|006||A|A K|SERVEI DE REHABILITACIÓ COMUNITÀRIA|C PITAGORAS NUM: 4,08191 RUBÍ
08184|RUBÍ|03|006||B|L Z|SERVEI DE REHABILITACIÓ COMUNITÀRIA|C PITAGORAS NUM: 4,08191 RUBÍ
08184|RUBÍ|03|007||A|A K|SERVEI DE REHABILITACIÓ COMUNITÀRIA|C PITAGORAS NUM: 4,08191 RUBÍ
08184|RUBÍ|03|007||B|L Z|SERVEI DE REHABILITACIÓ COMUNITÀRIA|C PITAGORAS NUM: 4,08191 RUBÍ
08184|RUBÍ|03|008||A|A K|ESCOLA VINT-I-CINC DE SETEMBRE|PTGE MARCONI NUM: 2,08191 RUBÍ
08184|RUBÍ|03|008||B|L Z|ESCOLA VINT-I-CINC DE SETEMBRE|PTGE MARCONI NUM: 2,08191 RUBÍ
08184|RUBÍ|03|009||A|A K|ESCOLA CA N'ALZAMORA|C ANTONI SEDO NUM: 91,08191 RUBÍ
08184|RUBÍ|03|009||B|L Z|ESCOLA CA N'ALZAMORA|C ANTONI SEDO NUM: 91,08191 RUBÍ
08184|RUBÍ|04|001||A|A K|COL.LEGI REGINA CARMELI|C SANT SEBASTIA NUM: 34,08191 RUBÍ
08184|RUBÍ|04|001||B|L Z|COL.LEGI REGINA CARMELI|C SANT SEBASTIA NUM: 34,08191 RUBÍ
08184|RUBÍ|04|002||A|A K|AV CENTRE|C VAPOR NUM: 21,08191 RUBÍ
08184|RUBÍ|04|002||B|L Z|AV CENTRE|C VAPOR NUM: 21,08191 RUBÍ
08184|RUBÍ|04|003||A|A K|EQUIPAMENT ESCOLAR-ZONA ESCARDIVOL|C TERRASSA NUM: 59,08191 RUBÍ
08184|RUBÍ|04|003||B|L Z|EQUIPAMENT ESCOLAR-ZONA ESCARDIVOL|C TERRASSA NUM: 59,08191 RUBÍ
08184|RUBÍ|04|004||A|A K|ESCOLA MOSSEN CINTO VERDAGUER|C NUMANCIA NUM: 20,08191 RUBÍ
08184|RUBÍ|04|004||B|L Z|ESCOLA MOSSEN CINTO VERDAGUER|C NUMANCIA NUM: 20,08191 RUBÍ
